P.k1.,T.k2.,Dry_Price.k3.,Wet_Price.k4.,Capital_cost.k5.,OM_cost.k6.,Sediment.k7.,Seismic.k8.,NPV,Build_decision
-20,6,0.042,0.023,200,100,0.8,0,-7.600680773,0
0,6,0.042,0.023,200,100,0.8,0,-4.579170418,0
20,6,0.042,0.023,200,100,0.8,0,-2.793257825,0
40,6,0.042,0.023,200,100,0.8,0,-0.987839869,0
-40,0,0.084,0.023,200,100,0.8,0,-13.54738229,0
-20,0,0.084,0.023,200,100,0.8,0,0.275234373,1
0,0,0.084,0.023,200,100,0.8,0,4.346937167,1
20,0,0.084,0.023,200,100,0.8,0,8.449104826,1
40,0,0.084,0.023,200,100,0.8,0,12.684923,1
-40,2,0.084,0.023,200,100,0.8,0,-14.84430624,0
-20,2,0.084,0.023,200,100,0.8,0,-0.092173839,0
0,2,0.084,0.023,200,100,0.8,0,3.921079877,1
20,2,0.084,0.023,200,100,0.8,0,7.924112925,1
40,2,0.084,0.023,200,100,0.8,0,12.08201439,1
-40,4,0.084,0.023,200,100,0.8,0,-16.01869979,0
-20,4,0.084,0.023,200,100,0.8,0,-1.096427975,0
0,4,0.084,0.023,200,100,0.8,0,3.254759004,1
20,4,0.084,0.023,200,100,0.8,0,7.029834473,1
40,4,0.084,0.023,200,100,0.8,0,10.99792299,1
-40,6,0.084,0.023,200,100,0.8,0,-16.38778868,0
-20,6,0.084,0.023,200,100,0.8,0,-2.069656805,0
0,6,0.084,0.023,200,100,0.8,0,2.708459164,1
20,6,0.084,0.023,200,100,0.8,0,6.280284351,1
40,6,0.084,0.023,200,100,0.8,0,9.891120261,1
-40,0,0.168,0.023,200,100,0.8,0,-6.13971871,0
-20,0,0.168,0.023,200,100,0.8,0,12.41726875,1
0,0,0.168,0.023,200,100,0.8,0,20.56067433,1
20,0,0.168,0.023,200,100,0.8,0,28.76500965,1
40,0,0.168,0.023,200,100,0.8,0,37.23664601,1
-40,2,0.168,0.023,200,100,0.8,0,-7.90426082,0
-20,2,0.168,0.023,200,100,0.8,0,11.68245232,1
0,2,0.168,0.023,200,100,0.8,0,19.70895975,1
20,2,0.168,0.023,200,100,0.8,0,27.71502585,1
40,2,0.168,0.023,200,100,0.8,0,36.03082878,1
-40,4,0.168,0.023,200,100,0.8,0,-9.588848529,0
-20,4,0.168,0.023,200,100,0.8,0,10.15919166,1
0,4,0.168,0.023,200,100,0.8,0,18.37631801,1
20,4,0.168,0.023,200,100,0.8,0,25.92646895,1
40,4,0.168,0.023,200,100,0.8,0,33.86264597,1
-40,6,0.168,0.023,200,100,0.8,0,-10.05778961,0
-20,6,0.168,0.023,200,100,0.8,0,8.992391132,1
0,6,0.168,0.023,200,100,0.8,0,17.28371833,1
20,6,0.168,0.023,200,100,0.8,0,24.4273687,1
40,6,0.168,0.023,200,100,0.8,0,31.64904052,1
-40,0,0.042,0.046,200,100,0.8,0,-8.206259944,0
-20,0,0.042,0.046,200,100,0.8,0,12.33741719,1
0,0,0.042,0.046,200,100,0.8,0,14.37326858,1
20,0,0.042,0.046,200,100,0.8,0,16.42435241,1
40,0,0.042,0.046,200,100,0.8,0,18.5422615,1
-40,2,0.042,0.046,200,100,0.8,0,-10.09868062,0
-20,2,0.042,0.046,200,100,0.8,0,12.15371308,1
0,2,0.042,0.046,200,100,0.8,0,14.16033994,1
20,2,0.042,0.046,200,100,0.8,0,16.16185646,1
40,2,0.042,0.046,200,100,0.8,0,18.2408072,1
-40,4,0.042,0.046,200,100,0.8,0,-11.68217646,0
-20,4,0.042,0.046,200,100,0.8,0,10.92371459,1
0,4,0.042,0.046,200,100,0.8,0,13.8271795,1
20,4,0.042,0.046,200,100,0.8,0,15.71471724,1
40,4,0.042,0.046,200,100,0.8,0,17.69876149,1
-40,6,0.042,0.046,200,100,0.8,0,-12.27057596,0
-20,6,0.042,0.046,200,100,0.8,0,9.267614485,1
0,6,0.042,0.046,200,100,0.8,0,13.55402958,1
20,6,0.042,0.046,200,100,0.8,0,15.33994218,1
40,6,0.042,0.046,200,100,0.8,0,17.14536013,1
-40,0,0.084,0.046,200,100,0.8,0,-4.502428155,0
-20,0,0.084,0.046,200,100,0.8,0,18.40843437,1
0,0,0.084,0.046,200,100,0.8,0,22.48013717,1
20,0,0.084,0.046,200,100,0.8,0,26.58230483,1
40,0,0.084,0.046,200,100,0.8,0,30.818123,1
-40,2,0.084,0.046,200,100,0.8,0,-6.62865791,0
-20,2,0.084,0.046,200,100,0.8,0,18.04102616,1
0,2,0.084,0.046,200,100,0.8,0,22.05427988,1
20,2,0.084,0.046,200,100,0.8,0,26.05731292,1
40,2,0.084,0.046,200,100,0.8,0,30.21521439,1
-40,4,0.084,0.046,200,100,0.8,0,-8.467250828,0
-20,4,0.084,0.046,200,100,0.8,0,16.55152441,1
0,4,0.084,0.046,200,100,0.8,0,21.387959,1
20,4,0.084,0.046,200,100,0.8,0,25.16303447,1
40,4,0.084,0.046,200,100,0.8,0,29.13112299,1
-40,6,0.084,0.046,200,100,0.8,0,-9.105576426,0
-20,6,0.084,0.046,200,100,0.8,0,14.79863845,1
0,6,0.084,0.046,200,100,0.8,0,20.84165916,1
20,6,0.084,0.046,200,100,0.8,0,24.41348435,1
40,6,0.084,0.046,200,100,0.8,0,28.02432026,1
-40,0,0.168,0.046,200,100,0.8,0,2.905235423,1
-20,0,0.168,0.046,200,100,0.8,0,30.55046875,1
0,0,0.168,0.046,200,100,0.8,0,38.69387433,1
20,0,0.168,0.046,200,100,0.8,0,46.89820965,1
40,0,0.168,0.046,200,100,0.8,0,55.36984601,1
-40,2,0.168,0.046,200,100,0.8,0,0.311387513,1
-20,2,0.168,0.046,200,100,0.8,0,29.81565232,1
0,2,0.168,0.046,200,100,0.8,0,37.84215975,1
20,2,0.168,0.046,200,100,0.8,0,45.84822585,1
40,2,0.168,0.046,200,100,0.8,0,54.16402878,1
-40,4,0.168,0.046,200,100,0.8,0,-2.037399571,0
-20,4,0.168,0.046,200,100,0.8,0,27.80714405,1
0,4,0.168,0.046,200,100,0.8,0,36.50951801,1
20,4,0.168,0.046,200,100,0.8,0,44.05966895,1
40,4,0.168,0.046,200,100,0.8,0,51.99584597,1
-40,6,0.168,0.046,200,100,0.8,0,-2.775577358,0
-20,6,0.168,0.046,200,100,0.8,0,25.86068639,1
0,6,0.168,0.046,200,100,0.8,0,35.41691833,1
20,6,0.168,0.046,200,100,0.8,0,42.5605687,1
40,6,0.168,0.046,200,100,0.8,0,49.78224052,1
-40,0,0.042,0.092,200,100,0.8,0,9.883648324,1
-20,0,0.042,0.092,200,100,0.8,0,48.60381719,1
0,0,0.042,0.092,200,100,0.8,0,50.63966858,1
20,0,0.042,0.092,200,100,0.8,0,52.69075241,1
40,0,0.042,0.092,200,100,0.8,0,54.8086615,1
-40,2,0.042,0.092,200,100,0.8,0,6.332616044,1
-20,2,0.042,0.092,200,100,0.8,0,48.42011308,1
0,2,0.042,0.092,200,100,0.8,0,50.42673994,1
20,2,0.042,0.092,200,100,0.8,0,52.42825646,1
40,2,0.042,0.092,200,100,0.8,0,54.5072072,1
-40,4,0.042,0.092,200,100,0.8,0,3.420721459,1
-20,4,0.042,0.092,200,100,0.8,0,46.21961936,1
0,4,0.042,0.092,200,100,0.8,0,50.0935795,1
20,4,0.042,0.092,200,100,0.8,0,51.98111724,1
40,4,0.042,0.092,200,100,0.8,0,53.96516149,1
-40,6,0.042,0.092,200,100,0.8,0,2.293848545,1
-20,6,0.042,0.092,200,100,0.8,0,43.004205,1
0,6,0.042,0.092,200,100,0.8,0,49.82042958,1
20,6,0.042,0.092,200,100,0.8,0,51.60634218,1
40,6,0.042,0.092,200,100,0.8,0,53.41176013,1
-40,0,0.084,0.092,200,100,0.8,0,13.58748011,1
-20,0,0.084,0.092,200,100,0.8,0,54.67483437,1
0,0,0.084,0.092,200,100,0.8,0,58.74653717,1
20,0,0.084,0.092,200,100,0.8,0,62.84870483,1
40,0,0.084,0.092,200,100,0.8,0,67.084523,1
-40,2,0.084,0.092,200,100,0.8,0,9.802638756,1
-20,2,0.084,0.092,200,100,0.8,0,54.30742616,1
0,2,0.084,0.092,200,100,0.8,0,58.32067988,1
20,2,0.084,0.092,200,100,0.8,0,62.32371292,1
40,2,0.084,0.092,200,100,0.8,0,66.48161439,1
-40,4,0.084,0.092,200,100,0.8,0,6.635647087,1
-20,4,0.084,0.092,200,100,0.8,0,51.84742918,1
0,4,0.084,0.092,200,100,0.8,0,57.654359,1
20,4,0.084,0.092,200,100,0.8,0,61.42943447,1
40,4,0.084,0.092,200,100,0.8,0,65.39752299,1
-40,6,0.084,0.092,200,100,0.8,0,5.458848079,1
-20,6,0.084,0.092,200,100,0.8,0,48.53522897,1
0,6,0.084,0.092,200,100,0.8,0,57.10805916,1
20,6,0.084,0.092,200,100,0.8,0,60.67988435,1
40,6,0.084,0.092,200,100,0.8,0,64.29072026,1
-40,0,0.168,0.092,200,100,0.8,0,20.99514369,1
-20,0,0.168,0.092,200,100,0.8,0,66.81686875,1
0,0,0.168,0.092,200,100,0.8,0,74.96027433,1
20,0,0.168,0.092,200,100,0.8,0,83.16460965,1
40,0,0.168,0.092,200,100,0.8,0,91.63624601,1
-40,2,0.168,0.092,200,100,0.8,0,16.74268418,1
-20,2,0.168,0.092,200,100,0.8,0,66.08205232,1
0,2,0.168,0.092,200,100,0.8,0,74.10855975,1
20,2,0.168,0.092,200,100,0.8,0,82.11462585,1
40,2,0.168,0.092,200,100,0.8,0,90.43042878,1
-40,4,0.168,0.092,200,100,0.8,0,13.06549834,1
-20,4,0.168,0.092,200,100,0.8,0,63.10304882,1
0,4,0.168,0.092,200,100,0.8,0,72.77591801,1
20,4,0.168,0.092,200,100,0.8,0,80.32606895,1
40,4,0.168,0.092,200,100,0.8,0,88.26224597,1
-40,6,0.168,0.092,200,100,0.8,0,11.78884715,1
-20,6,0.168,0.092,200,100,0.8,0,59.59727691,1
0,6,0.168,0.092,200,100,0.8,0,71.68331833,1
20,6,0.168,0.092,200,100,0.8,0,78.8269687,1
40,6,0.168,0.092,200,100,0.8,0,86.04864052,1
-40,0,0.042,0.023,300,100,0.8,0,-27.25121408,0
-20,0,0.042,0.023,300,100,0.8,0,-15.79578281,0
0,0,0.042,0.023,300,100,0.8,0,-13.75993142,0
20,0,0.042,0.023,300,100,0.8,0,-11.70884759,0
40,0,0.042,0.023,300,100,0.8,0,-9.590938498,0
-40,2,0.042,0.023,300,100,0.8,0,-28.31432896,0
-20,2,0.042,0.023,300,100,0.8,0,-15.97948692,0
0,2,0.042,0.023,300,100,0.8,0,-13.97286006,0
20,2,0.042,0.023,300,100,0.8,0,-11.97134354,0
40,2,0.042,0.023,300,100,0.8,0,-9.892392805,0
-40,4,0.042,0.023,300,100,0.8,0,-29.23362541,0
-20,4,0.042,0.023,300,100,0.8,0,-16.72423779,0
0,4,0.042,0.023,300,100,0.8,0,-14.3060205,0
20,4,0.042,0.023,300,100,0.8,0,-12.41848276,0
40,4,0.042,0.023,300,100,0.8,0,-10.43443851,0
-40,6,0.042,0.023,300,100,0.8,0,-29.55278821,0
-20,6,0.042,0.023,300,100,0.8,0,-17.60068077,0
0,6,0.042,0.023,300,100,0.8,0,-14.57917042,0
20,6,0.042,0.023,300,100,0.8,0,-12.79325782,0
40,6,0.042,0.023,300,100,0.8,0,-10.98783987,0
-40,0,0.084,0.023,300,100,0.8,0,-23.54738229,0
-20,0,0.084,0.023,300,100,0.8,0,-9.724765627,0
0,0,0.084,0.023,300,100,0.8,0,-5.653062833,0
20,0,0.084,0.023,300,100,0.8,0,-1.550895174,0
40,0,0.084,0.023,300,100,0.8,0,2.684923004,1
-40,2,0.084,0.023,300,100,0.8,0,-24.84430624,0
-20,2,0.084,0.023,300,100,0.8,0,-10.09217384,0
0,2,0.084,0.023,300,100,0.8,0,-6.078920123,0
20,2,0.084,0.023,300,100,0.8,0,-2.075887075,0
40,2,0.084,0.023,300,100,0.8,0,2.082014391,1
-40,4,0.084,0.023,300,100,0.8,0,-26.01869979,0
-20,4,0.084,0.023,300,100,0.8,0,-11.09642797,0
0,4,0.084,0.023,300,100,0.8,0,-6.745240996,0
20,4,0.084,0.023,300,100,0.8,0,-2.970165527,0
40,4,0.084,0.023,300,100,0.8,0,0.997922985,1
-40,6,0.084,0.023,300,100,0.8,0,-26.38778868,0
-20,6,0.084,0.023,300,100,0.8,0,-12.0696568,0
0,6,0.084,0.023,300,100,0.8,0,-7.291540836,0
20,6,0.084,0.023,300,100,0.8,0,-3.719715649,0
40,6,0.084,0.023,300,100,0.8,0,-0.108879739,0
-40,0,0.168,0.023,300,100,0.8,0,-16.13971871,0
-20,0,0.168,0.023,300,100,0.8,0,2.417268746,1
0,0,0.168,0.023,300,100,0.8,0,10.56067433,1
20,0,0.168,0.023,300,100,0.8,0,18.76500965,1
40,0,0.168,0.023,300,100,0.8,0,27.23664601,1
-40,2,0.168,0.023,300,100,0.8,0,-17.90426082,0
-20,2,0.168,0.023,300,100,0.8,0,1.682452322,1
0,2,0.168,0.023,300,100,0.8,0,9.708959754,1
20,2,0.168,0.023,300,100,0.8,0,17.71502585,1
40,2,0.168,0.023,300,100,0.8,0,26.03082878,1
-40,4,0.168,0.023,300,100,0.8,0,-19.58884853,0
-20,4,0.168,0.023,300,100,0.8,0,0.159191664,1
0,4,0.168,0.023,300,100,0.8,0,8.376318008,1
20,4,0.168,0.023,300,100,0.8,0,15.92646895,1
40,4,0.168,0.023,300,100,0.8,0,23.86264597,1
-40,6,0.168,0.023,300,100,0.8,0,-20.05778961,0
-20,6,0.168,0.023,300,100,0.8,0,-1.007608868,0
0,6,0.168,0.023,300,100,0.8,0,7.283718328,1
20,6,0.168,0.023,300,100,0.8,0,14.4273687,1
40,6,0.168,0.023,300,100,0.8,0,21.64904052,1
-40,0,0.042,0.046,300,100,0.8,0,-18.20625994,0
-20,0,0.042,0.046,300,100,0.8,0,2.337417186,1
0,0,0.042,0.046,300,100,0.8,0,4.373268584,1
20,0,0.042,0.046,300,100,0.8,0,6.424352413,1
40,0,0.042,0.046,300,100,0.8,0,8.542261502,1
-40,2,0.042,0.046,300,100,0.8,0,-20.09868062,0
-20,2,0.042,0.046,300,100,0.8,0,2.15371308,1
0,2,0.042,0.046,300,100,0.8,0,4.160339938,1
20,2,0.042,0.046,300,100,0.8,0,6.161856462,1
40,2,0.042,0.046,300,100,0.8,0,8.240807195,1
-40,4,0.042,0.046,300,100,0.8,0,-21.68217646,0
-20,4,0.042,0.046,300,100,0.8,0,0.923714591,1
0,4,0.042,0.046,300,100,0.8,0,3.827179502,1
20,4,0.042,0.046,300,100,0.8,0,5.714717237,1
40,4,0.042,0.046,300,100,0.8,0,7.698761493,1
-40,6,0.042,0.046,300,100,0.8,0,-22.27057596,0
-20,6,0.042,0.046,300,100,0.8,0,-0.732385515,0
0,6,0.042,0.046,300,100,0.8,0,3.554029582,1
20,6,0.042,0.046,300,100,0.8,0,5.339942175,1
40,6,0.042,0.046,300,100,0.8,0,7.145360131,1
-40,0,0.084,0.046,300,100,0.8,0,-14.50242815,0
-20,0,0.084,0.046,300,100,0.8,0,8.408434373,1
0,0,0.084,0.046,300,100,0.8,0,12.48013717,1
20,0,0.084,0.046,300,100,0.8,0,16.58230483,1
40,0,0.084,0.046,300,100,0.8,0,20.818123,1
-40,2,0.084,0.046,300,100,0.8,0,-16.62865791,0
-20,2,0.084,0.046,300,100,0.8,0,8.041026161,1
0,2,0.084,0.046,300,100,0.8,0,12.05427988,1
20,2,0.084,0.046,300,100,0.8,0,16.05731292,1
40,2,0.084,0.046,300,100,0.8,0,20.21521439,1
-40,4,0.084,0.046,300,100,0.8,0,-18.46725083,0
-20,4,0.084,0.046,300,100,0.8,0,6.551524411,1
0,4,0.084,0.046,300,100,0.8,0,11.387959,1
20,4,0.084,0.046,300,100,0.8,0,15.16303447,1
40,4,0.084,0.046,300,100,0.8,0,19.13112299,1
-40,6,0.084,0.046,300,100,0.8,0,-19.10557643,0
-20,6,0.084,0.046,300,100,0.8,0,4.798638453,1
0,6,0.084,0.046,300,100,0.8,0,10.84165916,1
20,6,0.084,0.046,300,100,0.8,0,14.41348435,1
40,6,0.084,0.046,300,100,0.8,0,18.02432026,1
-40,0,0.168,0.046,300,100,0.8,0,-7.094764577,0
-20,0,0.168,0.046,300,100,0.8,0,20.55046875,1
0,0,0.168,0.046,300,100,0.8,0,28.69387433,1
20,0,0.168,0.046,300,100,0.8,0,36.89820965,1
40,0,0.168,0.046,300,100,0.8,0,45.36984601,1
-40,2,0.168,0.046,300,100,0.8,0,-9.688612487,0
-20,2,0.168,0.046,300,100,0.8,0,19.81565232,1
0,2,0.168,0.046,300,100,0.8,0,27.84215975,1
20,2,0.168,0.046,300,100,0.8,0,35.84822585,1
40,2,0.168,0.046,300,100,0.8,0,44.16402878,1
-40,4,0.168,0.046,300,100,0.8,0,-12.03739957,0
-20,4,0.168,0.046,300,100,0.8,0,17.80714405,1
0,4,0.168,0.046,300,100,0.8,0,26.50951801,1
20,4,0.168,0.046,300,100,0.8,0,34.05966895,1
40,4,0.168,0.046,300,100,0.8,0,41.99584597,1
-40,6,0.168,0.046,300,100,0.8,0,-12.77557736,0
-20,6,0.168,0.046,300,100,0.8,0,15.86068639,1
0,6,0.168,0.046,300,100,0.8,0,25.41691833,1
20,6,0.168,0.046,300,100,0.8,0,32.5605687,1
40,6,0.168,0.046,300,100,0.8,0,39.78224052,1
-40,0,0.042,0.092,300,100,0.8,0,-0.116351676,0
-20,0,0.042,0.092,300,100,0.8,0,38.60381719,1
0,0,0.042,0.092,300,100,0.8,0,40.63966858,1
20,0,0.042,0.092,300,100,0.8,0,42.69075241,1
40,0,0.042,0.092,300,100,0.8,0,44.8086615,1
-40,2,0.042,0.092,300,100,0.8,0,-3.667383956,0
-20,2,0.042,0.092,300,100,0.8,0,38.42011308,1
0,2,0.042,0.092,300,100,0.8,0,40.42673994,1
20,2,0.042,0.092,300,100,0.8,0,42.42825646,1
40,2,0.042,0.092,300,100,0.8,0,44.5072072,1
-40,4,0.042,0.092,300,100,0.8,0,-6.579278541,0
-20,4,0.042,0.092,300,100,0.8,0,36.21961936,1
0,4,0.042,0.092,300,100,0.8,0,40.0935795,1
20,4,0.042,0.092,300,100,0.8,0,41.98111724,1
40,4,0.042,0.092,300,100,0.8,0,43.96516149,1
-40,6,0.042,0.092,300,100,0.8,0,-7.706151455,0
-20,6,0.042,0.092,300,100,0.8,0,33.004205,1
0,6,0.042,0.092,300,100,0.8,0,39.82042958,1
20,6,0.042,0.092,300,100,0.8,0,41.60634218,1
40,6,0.042,0.092,300,100,0.8,0,43.41176013,1
-40,0,0.084,0.092,300,100,0.8,0,3.587480113,1
-20,0,0.084,0.092,300,100,0.8,0,44.67483437,1
0,0,0.084,0.092,300,100,0.8,0,48.74653717,1
20,0,0.084,0.092,300,100,0.8,0,52.84870483,1
40,0,0.084,0.092,300,100,0.8,0,57.084523,1
-40,2,0.084,0.092,300,100,0.8,0,-0.197361244,0
-20,2,0.084,0.092,300,100,0.8,0,44.30742616,1
0,2,0.084,0.092,300,100,0.8,0,48.32067988,1
20,2,0.084,0.092,300,100,0.8,0,52.32371292,1
40,2,0.084,0.092,300,100,0.8,0,56.48161439,1
-40,4,0.084,0.092,300,100,0.8,0,-3.364352913,0
-20,4,0.084,0.092,300,100,0.8,0,41.84742918,1
0,4,0.084,0.092,300,100,0.8,0,47.654359,1
20,4,0.084,0.092,300,100,0.8,0,51.42943447,1
40,4,0.084,0.092,300,100,0.8,0,55.39752299,1
-40,6,0.084,0.092,300,100,0.8,0,-4.541151921,0
-20,6,0.084,0.092,300,100,0.8,0,38.53522897,1
0,6,0.084,0.092,300,100,0.8,0,47.10805916,1
20,6,0.084,0.092,300,100,0.8,0,50.67988435,1
40,6,0.084,0.092,300,100,0.8,0,54.29072026,1
-40,0,0.168,0.092,300,100,0.8,0,10.99514369,1
-20,0,0.168,0.092,300,100,0.8,0,56.81686875,1
0,0,0.168,0.092,300,100,0.8,0,64.96027433,1
20,0,0.168,0.092,300,100,0.8,0,73.16460965,1
40,0,0.168,0.092,300,100,0.8,0,81.63624601,1
-40,2,0.168,0.092,300,100,0.8,0,6.742684179,1
-20,2,0.168,0.092,300,100,0.8,0,56.08205232,1
0,2,0.168,0.092,300,100,0.8,0,64.10855975,1
20,2,0.168,0.092,300,100,0.8,0,72.11462585,1
40,2,0.168,0.092,300,100,0.8,0,80.43042878,1
-40,4,0.168,0.092,300,100,0.8,0,3.065498344,1
-20,4,0.168,0.092,300,100,0.8,0,53.10304882,1
0,4,0.168,0.092,300,100,0.8,0,62.77591801,1
20,4,0.168,0.092,300,100,0.8,0,70.32606895,1
40,4,0.168,0.092,300,100,0.8,0,78.26224597,1
-40,6,0.168,0.092,300,100,0.8,0,1.788847147,1
-20,6,0.168,0.092,300,100,0.8,0,49.59727691,1
0,6,0.168,0.092,300,100,0.8,0,61.68331833,1
20,6,0.168,0.092,300,100,0.8,0,68.8269687,1
40,6,0.168,0.092,300,100,0.8,0,76.04864052,1
-40,0,0.042,0.023,100,50,0.9,0,-0.657615837,0
-20,0,0.042,0.023,100,50,0.9,0,9.963094335,1
0,0,0.042,0.023,100,50,0.9,0,12.25342716,1
20,0,0.042,0.023,100,50,0.9,0,14.56089646,1
40,0,0.042,0.023,100,50,0.9,0,16.94354419,1
-40,2,0.042,0.023,100,50,0.9,0,-1.853620075,0
-20,2,0.042,0.023,100,50,0.9,0,9.756427215,1
0,2,0.042,0.023,100,50,0.9,0,12.01388243,1
20,2,0.042,0.023,100,50,0.9,0,14.26558852,1
40,2,0.042,0.023,100,50,0.9,0,16.60440809,1
-40,4,0.042,0.023,100,50,0.9,0,-2.887828591,0
-20,4,0.042,0.023,100,50,0.9,0,9.464486047,1
0,4,0.042,0.023,100,50,0.9,0,11.63907694,1
20,4,0.042,0.023,100,50,0.9,0,13.76255689,1
40,4,0.042,0.023,100,50,0.9,0,15.99460668,1
-40,6,0.042,0.023,100,50,0.9,0,-3.24688674,0
-20,6,0.042,0.023,100,50,0.9,0,9.355601965,1
0,6,0.042,0.023,100,50,0.9,0,11.33178328,1
20,6,0.042,0.023,100,50,0.9,0,13.34093495,1
40,6,0.042,0.023,100,50,0.9,0,15.37203015,1
-40,0,0.084,0.023,100,50,0.9,0,3.509194926,1
-20,0,0.084,0.023,100,50,0.9,0,16.79298867,1
0,0,0.084,0.023,100,50,0.9,0,21.37365431,1
20,0,0.084,0.023,100,50,0.9,0,25.98859293,1
40,0,0.084,0.023,100,50,0.9,0,30.75388838,1
-40,2,0.084,0.023,100,50,0.9,0,2.050155476,1
-20,2,0.084,0.023,100,50,0.9,0,16.37965443,1
0,2,0.084,0.023,100,50,0.9,0,20.89456486,1
20,2,0.084,0.023,100,50,0.9,0,25.39797704,1
40,2,0.084,0.023,100,50,0.9,0,30.07561619,1
-40,4,0.084,0.023,100,50,0.9,0,0.728962741,1
-20,4,0.084,0.023,100,50,0.9,0,15.79577209,1
0,4,0.084,0.023,100,50,0.9,0,20.14495388,1
20,4,0.084,0.023,100,50,0.9,0,24.39191378,1
40,4,0.084,0.023,100,50,0.9,0,28.85601336,1
-40,6,0.084,0.023,100,50,0.9,0,0.313737736,1
-20,6,0.084,0.023,100,50,0.9,0,15.57800393,1
0,6,0.084,0.023,100,50,0.9,0,19.53036656,1
20,6,0.084,0.023,100,50,0.9,0,23.54866989,1
40,6,0.084,0.023,100,50,0.9,0,27.61086029,1
-40,0,0.168,0.023,100,50,0.9,0,11.84281645,1
-20,0,0.168,0.023,100,50,0.9,0,30.45277734,1
0,0,0.168,0.023,100,50,0.9,0,39.61410863,1
20,0,0.168,0.023,100,50,0.9,0,48.84398586,1
40,0,0.168,0.023,100,50,0.9,0,58.37457676,1
-40,2,0.168,0.023,100,50,0.9,0,9.857706578,1
-20,2,0.168,0.023,100,50,0.9,0,29.62610886,1
0,2,0.168,0.023,100,50,0.9,0,38.65592972,1
20,2,0.168,0.023,100,50,0.9,0,47.66275408,1
40,2,0.168,0.023,100,50,0.9,0,57.01803238,1
-40,4,0.168,0.023,100,50,0.9,0,7.962545405,1
-20,4,0.168,0.023,100,50,0.9,0,28.45834419,1
0,4,0.168,0.023,100,50,0.9,0,37.15670776,1
20,4,0.168,0.023,100,50,0.9,0,45.65062756,1
40,4,0.168,0.023,100,50,0.9,0,54.57882672,1
-40,6,0.168,0.023,100,50,0.9,0,7.434986689,1
-20,6,0.168,0.023,100,50,0.9,0,28.02280786,1
0,6,0.168,0.023,100,50,0.9,0,35.92753312,1
20,6,0.168,0.023,100,50,0.9,0,43.96413979,1
40,6,0.168,0.023,100,50,0.9,0,52.08852059,1
-40,0,0.042,0.046,100,50,0.9,0,9.517957563,1
-20,0,0.042,0.046,100,50,0.9,0,28.09629433,1
0,0,0.042,0.046,100,50,0.9,0,30.38662716,1
20,0,0.042,0.046,100,50,0.9,0,32.69409646,1
40,0,0.042,0.046,100,50,0.9,0,35.07674419,1
-40,2,0.042,0.046,100,50,0.9,0,7.3889843,1
-20,2,0.042,0.046,100,50,0.9,0,27.88962722,1
0,2,0.042,0.046,100,50,0.9,0,30.14708243,1
20,2,0.042,0.046,100,50,0.9,0,32.39878852,1
40,2,0.042,0.046,100,50,0.9,0,34.73760809,1
-40,4,0.042,0.046,100,50,0.9,0,5.607551487,1
-20,4,0.042,0.046,100,50,0.9,0,27.59768605,1
0,4,0.042,0.046,100,50,0.9,0,29.77227694,1
20,4,0.042,0.046,100,50,0.9,0,31.89575689,1
40,4,0.042,0.046,100,50,0.9,0,34.12780668,1
-40,6,0.042,0.046,100,50,0.9,0,4.945602044,1
-20,6,0.042,0.046,100,50,0.9,0,27.48880196,1
0,6,0.042,0.046,100,50,0.9,0,29.46498328,1
20,6,0.042,0.046,100,50,0.9,0,31.47413495,1
40,6,0.042,0.046,100,50,0.9,0,33.50523015,1
-40,0,0.084,0.046,100,50,0.9,0,13.68476833,1
-20,0,0.084,0.046,100,50,0.9,0,34.92618867,1
0,0,0.084,0.046,100,50,0.9,0,39.50685431,1
20,0,0.084,0.046,100,50,0.9,0,44.12179293,1
40,0,0.084,0.046,100,50,0.9,0,48.88708838,1
-40,2,0.084,0.046,100,50,0.9,0,11.29275985,1
-20,2,0.084,0.046,100,50,0.9,0,34.51285443,1
0,2,0.084,0.046,100,50,0.9,0,39.02776486,1
20,2,0.084,0.046,100,50,0.9,0,43.53117704,1
40,2,0.084,0.046,100,50,0.9,0,48.20881619,1
-40,4,0.084,0.046,100,50,0.9,0,9.224342819,1
-20,4,0.084,0.046,100,50,0.9,0,33.92897209,1
0,4,0.084,0.046,100,50,0.9,0,38.27815388,1
20,4,0.084,0.046,100,50,0.9,0,42.52511378,1
40,4,0.084,0.046,100,50,0.9,0,46.98921336,1
-40,6,0.084,0.046,100,50,0.9,0,8.50622652,1
-20,6,0.084,0.046,100,50,0.9,0,33.71120393,1
0,6,0.084,0.046,100,50,0.9,0,37.66356656,1
20,6,0.084,0.046,100,50,0.9,0,41.68186989,1
40,6,0.084,0.046,100,50,0.9,0,45.74406029,1
-40,0,0.168,0.046,100,50,0.9,0,22.01838985,1
-20,0,0.168,0.046,100,50,0.9,0,48.58597734,1
0,0,0.168,0.046,100,50,0.9,0,57.74730863,1
20,0,0.168,0.046,100,50,0.9,0,66.97718586,1
40,0,0.168,0.046,100,50,0.9,0,76.50777676,1
-40,2,0.168,0.046,100,50,0.9,0,19.10031095,1
-20,2,0.168,0.046,100,50,0.9,0,47.75930886,1
0,2,0.168,0.046,100,50,0.9,0,56.78912972,1
20,2,0.168,0.046,100,50,0.9,0,65.79595408,1
40,2,0.168,0.046,100,50,0.9,0,75.15123238,1
-40,4,0.168,0.046,100,50,0.9,0,16.45792548,1
